product_category,product_url,review_date,handle,rating,helpfulness_rating,review
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,26-Sep-20,SuperSabre,1,One,"Not listed in the ad is the fact that the alcohol content is only 62%. The CDC reccomends to use hand sanitizer with at least 70% alcohol. Amazon, this is deceptive advertising. Shame on you."
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,7-Oct-20,Amazon Customer,1,,I received these in the mail today. The lids were not fastened. A couple of the bottles were leaking. The box that it was delivered in was soaked. It was very watery. I‘m pretty sure I have never left a review on Amazon & I buy a ton stuff on here.  I was concerned at how watery the product was & the fact that the lids were not fastened. It made me wonder if it was legit Germ-x.
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,30-Oct-20,Nightowl,5,,"This hand sanitizer is so much better than other brands. It is not sticky, is a high percent of alcohol and I purchased on Prime Day, so I got a really great price."
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,4-Aug-20,Misti,5,One,Couldn’t believe I got 4 32oz bottles of germ-x for 4.50 a bottle. Great value
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,6-Oct-20,Katrina,3,,When I opened my box the top of one of my containers were broken and spilled all in the box and on my other bottles and lost a good some of my hand sanitizer for the price I paid
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,24-Jun-20,MomSquared,5,,Excellent for refilling the pocket size and 8 oz bottles. Smell and quality are as expected. It is non-drying and has a reputation of being good quality. No surprises here.
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,19-Aug-20,Mandy G,1,One,This is not normal germ x. DO NOT BUY! It stinks and is watery and runny. I wish I could get my money back.
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,9-Jul-20,Larina S.,1,2,I do not think this is really germ x. It is just in the bottle. It smells like a homemade hand sanitizer from a brewery. There was no seal on bottles and came with loose caps. I am not able to return this per their policy but I wouldn't buy again.
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,24-Jun-20,Judy M,5,,"Excellent quality, no sticky feeling.  Great product. Delivered today, tried to buy more & it was sold out. Packaged perfectly, no spills or cracked lids as some other reviewers had noted."
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,16-Jul-20,crazerichasian,3,One,"I have purchased this product from grocery stores before, however, this item from amazon has a weird smell.The liquid solution feels less stichy than before as well. Hopefully it does what it is supposed to do."
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,29-Mar-21,Joyce2298,5,,"Germ-X is good sanitizer.  I purchased for my business, it's not sticky and doesn't have any weird scent. These do not have pumps, but I knew that."
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,23-Mar-21,W. L. Hier,5,,"These are, in fact, plastic bottles filled with hand sanitizer. Itt works - my hands are sanitized each time I use it. Thank you, GermX."
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,13-Apr-21,Jae,1,One,This Product is not Germ-X the bottle arrived open without a seal. The scent smells like cheap alcohol scented hand sanitizer I can only use REAL Germ-X for hand sanitizer because it doesn’t irritate my skin but this product irritated my skin after use.
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,17-Sep-20,Dino,4,,When I opened the box the bottles were bent weird at the neck and one of the caps was not screwed in so there was hand sanitizer that spilled out. Otherwise seems ok.
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,27-Aug-20,Wanda Williams,3,,3 Bottles were fine. The other bottle arrived with the top open . The sanitizer was spilled out over that bottle and the others. Ended up with 3/4 of bottle and a mess.
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,5-Sep-20,Kindle Customer,2,,Product arrived and two bottles had busted.  These bottles aren’t sealed and I was going to use them for a 2nd graders classroom but it seems unsafe to use a product that children will use and that product isn't sealed.  There’s no way to know if someone tampered with it.
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,12-Aug-20,G,3,,"I’ve had this product in the past and it is very nice and good to your hands the scent is not too strong. Overall it is a great product but this time I bought and it arrived in a box with no seals on the bottles and it spilled all over the inside of the box, the box was leaking from the products. Because an extensive amount of the product has leaked, it’s left me with little to nothing. Not happy about the bottles not having a tape seal at the very least."
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,17-Aug-20,Stephanie Jarvis,1,,These came with no kind of seal on them. They smell different from the package that I bought from the store (same brand ) so I'm just hoping these are legit.
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,25-Aug-20,Napier,2,,"It's much more watery compared to other brand like  Purcell, also seems to be more watery compared to the Germ-X that Costco carries now. I would probably not order this anymore if I can't find supply elsewhere."
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,4-Jul-20,Joe zheng,3,,A lot people need it at This time .disinfect. It’s just uncomfortable to use it.it’s just hard to touch when  you have a split in your hand.big bottles good deal....
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,14-Jul-20,Cindy,5,One,"Some People complain about everything, but it’s a good hand sanitizer and it works well. :)"
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,15-Sep-20,Stephanie,3,,"Delivered damaged. No way to return or contact about replacement because it's hand sanitizer. I guess, other than being a busted mess, it works?"
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,21-Apr-21,Toccóa Davis,1,One,Clearly opened and bottles aren't full
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,15-Jun-20,Kindle Customer,4,,The deal for four large bottles was a great value.  Exactly the same as the one I was lucky to get at Target (same exact size but more $) and a few tinier ones from Walmart.  The gel consistency is exactly the same as previous bottles.  There is no seal on these bottles but I looked and it was the same with the 32 oz bottle I got from Target.  I am perfectly happy with my purchase and am lucky I was able to get this deal for my family.
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,15-Apr-21,len,1,,"I buy most Germ-X sanitizer but this one is different, from the smell to the consistency of the sanitizer it is too sticky. I am unable to return. Beware, do not buy!"
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,20-Jun-20,Laura Grant,5,,Absolutely thrilled to get Germ-X at such a great price during this pandemic. They came with secure flip top bottle caps which made refilling a breeze. I also have one stirring on the counter for guests to use. Very happy with my purchase.
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,20-Aug-20,JC,3,,Seems okay except the packaging was terrible.  Two bottles leaked all over the box.  The scent is an alcohol smell.  Most likely won't ever buy again.
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,29-Jul-20,Jon,1,One,"This is apparently legit Germ-x, but it’s not the “good smelling” 63% of pre-COVID times. This stuff smells absolutely awful! Now we’re stuck with 4 bottles of it because amazon doesn’t accept returns on hand sanitizer."
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,6-Oct-20,6S-FLY,3,,Containers have no seal. Different  fill levels on all four bottles. Not a big user prior to pandemic so I cant confirm if it’s the real deal.
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,18-Jul-20,Stella,1,One,"Value of product would be worth it, if it was properly sealed.  Upon receiving the package, it leaked through 2 boxes.  The cap on two out of the four bottles were not closed.  Of course it’s not returnable because it’s flammable."
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,29-May-20,Lila,5,,"Great price and product but everyone of the 4 bottles were broken at cap, some leakage, box soggy. Simply needed some padding for the bottles. I’ll keep since hard to find, but packaging inadequate."
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,19-Oct-20,Riyuzaky,5,One,This is shipped and sold by amazon they are not sitting around messing with fake hand sanitizer. Due to the pandemic Germx prob changed up their formula and speed to cope with demand. Wake up.
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,14-Sep-20,bboiw99,2,,Two out of four bottles are damaged. Caps broke off so one of them i cant even close at all. Those two bottles sanitizer are wasted some. I love this brand sanitizer but im disappointed on packaging.
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,12-Jul-20,Tiffany,1,,The product I received was not actual germx. It was watery and had a very foul odor like furniture polish or cleaner.I wouldn't buy this. Not worth the risk.
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,14-Sep-20,dr awesome,5,,Purchased these and they came quick. The only issue was they came damaged and the bottles had been dented so some of the sanitizer leaked out.
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,27-Sep-20,Hernan Flores,5,,I'm sure theyre real. They smell just like how I always remember germex smelling like. Not sure where people are getting it smells like that weird ugly scent that you are probably thinking about but it does not.
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,29-May-20,Jay J,5,,Great value and was glad to get. Will use to refill our dispensers and also give some to my relatives. Shipped was good but did have one small leak but not bad at all.
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,11-Jul-20,Rachel Busch-Rubalcava,1,,The caps were not fully screwed on. They were barely hanging on the top.  The bottles also did not have a plastic seal to make sure the product wasn’t tampered with. One of the bottles exploded and got all over the package; so the product was wasted.
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,16-Aug-20,Thumbs Up or Down,2,,Top not sealed.  Has very strong (not quite noxious) scent.  All I want is an alcohol hand sanitizer.  I thought it said 70% when I bought it but it is only 62%.
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,8-Nov-20,Amazon Customer,1,,"I feel that other than the fact that this hand sanitizer seems to be priced for demand, there was no sort of sealing on the individual bottles. One of the lids was popped open. A different bottle was at a much lower (and quite obvious) fill level than the other three bottles. It makes one think that someone had removed quite a bit of the 'sanitizer' from one of the bottles - perhaps all four, but one was quite obviously not even close to 'full'."
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,7-Sep-20,Tony,5,,The gel smells good and it is comfortable to use. I realized 128 FL OZ is a little bit too much for me. I don't go out often and it took me about 2 months to finish the 8 oz bottle.  It may take 2-3 years for me to use out them.
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,9-Sep-20,E. Nixon,5,,"Excellent product for the money, way better than the off brand stuff. smells like alcohol initially but then smells nice and is also moisturizing."
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,3-Nov-20,DreyaGene,4,,It seems to be legit as long as it is straight from Amazon.  Only complaint I have is that 2 of the bottles leaked a little. Amazon needs to invest in covering the lid properly.
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,18-Oct-20,TBD13,1,,"Buyer Beware! My bottles were not sealed and product was filled at different levels. Product was runny like water, I doubt this is authentic GermX."
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,19-Jul-20,Brooke Elich,1,,"I never leave bad reviews, but I have germ x at home and use it all the time. I ordered more because obviously it’s hard to find right now with everything going on. It came packaged normal, but when I used it the smell is absolutely awful. You can tell the consistency is also completely different from my original germ x. It’s like it was bought but mixed with the cheaper gross sanitizers. I won’t even be using it it smells that bad. I’m very disappointed in what I purchased."
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,23-Oct-20,BL,5,,Box from factory was inside an Amazon box. I received the flip top bottles and one had leaked a tiny amount. I am very pleased with the purchase.
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,1-Oct-20,Tiffany,2,,When I opened the box I realized it felt wet. Then when I completed opened it I saw each bottle was covered in sanitizer. One of the bottles was almost half empty and the top was broken in that it couldn’t be closed. Two others bottles had large dents in them. Only one looked like it was not damaged. It was a great value for the amount but a decent amount was lost do to mishandling the package.
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,15-Oct-20,Happy Grandma,5,,"As you know, Germ X was difficult to find at the onset of Covid.  I was lucky enough to score this and shared with other family members."
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,17-Sep-20,LadyAutumn,4,,"Bottles are not full or even equally full .. Each bottle gets progressively emptier and emptier, definitely not full like they should be"
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,19-Aug-20,elizabeth givens,5,,Very happy that i could find the regular germ x brand. This is real germ x. No bad smell or liquid like what is being sold now everywhere else.
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,8-Jul-20,lystra ali,5,,The value is wonderful! Only issue is one of the tops weren’t screwed on causing spillage in the box and a lower amount of liquid product in one of the bottles!
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,13-Aug-20,LOOSEANOOSE,2,,Each bottle had a very large difference in the amount filled. Sort of like a dorito bag thats only filled up 75 percent of the way. Even wielder there were no seals on any of the containers. Definitely smells like vodka. Works I guess for the amount we're all going through these days its decent for the price.
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,16-Nov-20,Dre with Kindle Fire,3,,Doesn’t seem to be the same quality GermX that I buy in the grocery store. I bought online because I haven’t been able to find GermX in the store since Covid-19 but this definitely smells completely different and dries my hands out more. Maybe they just changed the ingredients or amounts of ingredients but I was disappointed.
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,17-Oct-20,PA,5,,Finally able to get this at a great price. I have a good supply for the times we are in. Easy to refill all my portables to stay safe.
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,26-Jun-20,Justin M,4,,"I got this in a amazon package  when it already has a box, which should be great, but the bottles were still damaged. At least it didn’t leak, I guess I was lucky."
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,22-Jul-20,Amazon Customer,5,,"Loved that I was able  to purchase this at this time.  Was disappointed because one of my germ x bottles' lid was not properly secured, resulting in half the bottle leaking out. :("
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,29-Sep-20,Kimberly A. Fall,2,,"My 4 bottles were all unsealed and approximately 1/3 empty, which makes me question if the product was tampered with.  One of the lids was broken and had been taped back on.  All of the bottles were dented and sticky, and the contents seemed thin and runny.  This product is not what I expected, as it is very different from Germ-X I've ordered through Amazon in the past."
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,17-Jul-20,RJ,5,,"Works great, not as sticky as knockoff and no-name brands. Dries quickly, clean and smooth. Fantastic value buying the large sizes and refilling pump bottles or portable sizes."
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,24-Jun-20,Rebecca,1,2,"I wouldn’t recommend this product. It’s genuine Germ X but I believe due to the high demand right now. The ingredients aren’t the same! The scent was a bit off. The consistency was different. Way more watery than normal! If you’re a true Germ X buyer, germ x isn’t very watery, and it doesn’t have a weird scent to it."
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,6-Jul-20,Joy,5,,This is the second time I've bought Germ-X on Amazon . Great value and it works great. I can't buy hand sanitizer in the supermarket near my home. Thanks to Amazon... I was so excited to find them on amazon .It's really big bottles . I'll give two bottles to my relatives. I will buy again if it becomes available !!!
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,26-Feb-21,Mercede O'Connor,3,,It didnt have a safety seal on any of the bottles. I'm just going to pray that this is exactly what I ordered and that no one tampered with it...
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,12-Apr-21,Amazon Customer,1,2,Does not smell like the real germ-x and it can't be returned
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,21-Jul-20,Angielups,1,One,"Not sure if this are real. Do not smell much like alcohol and there  aren’t bubbles build up. Packages arrived damaged, some leakage and some contained less than advertised. Won’t be using them."
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,1-Oct-20,AL,1,,"Came with no seal on the top, most of them exploded all over the box at least a quarter of it gone. Would not recommend to anyone. Its a mess and not cheap since most of the box got santized and not anyones hands."
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,23-Jun-20,TL,2,,"Like many reviews stated, is now super thin, like water. Guess in the times just gets diluted. Also, 3 of the 4 bottles caps were loose and leaked in the shipping box."
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,23-Apr-21,angie,1,One,Not the original germ x the smell is very strong and not pleasant.
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,4-Dec-20,bobby,5,,Hand sanitizer four bottle case. Very good. Smell is ok. Pice ok. Packaged well. Easy to use clean germs. It is good sanitizer.
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,5-Mar-21,Amazon Customer,4,,"As this is a good deal and product, most bottles were opened and sanitizer leaked in box as tops only snap together and obviously when boxes are thrown around, come unsnapped which caused the leakage.  Otherwise, great product."
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,18-Jul-20,HHKC,5,,As far as I know this is real Germ-X from Amazon and the price on Amazon is better than all these stores for the moment during this pandemic. Great value for money for 4 32oz at 17.99
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,17-Aug-20,Johnson,2,One,"Product is definitely watered down.  Scent is same but compared to consistency of my other germ-x sanitizers, these are definitely more watery.  Won't buy again.  I'm a nurse and have been using this sanitizer for years and can definitely tell the difference!"
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,9-Aug-20,Amazon Customer,1,2,"I have a brand new bottle of the same exact size and kind of GERMX which was bought at the store... and the smell from this 4 pack was DIFFERENT. This is NOT GERMX do not waste your $. The items were well packed and the price was reasonable, but the smell is like the CHEAP brand hand sanitizer."
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,6-Oct-20,ALANI'S M,2,,"These hand sanitizer DOES NOT come with the interior seal, which I think it’s pretty unsafe during the pandemic. I’ve purchased Germ X from other companies before, and it wasn’t as watery as this one. Well, the price is reasonable, but I wish the quality can be better, especially during this kind of period."
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,7-Oct-20,Amazon Customer,1,,"The scent was not like Germ-X, and it was not packaged properly.  There was no safety seal, and the package came in an unmarked cardboard box.  The product itself, was suspiciously watery, compared to Germ-X that I have used directly from the manufacturer of Germ-X.  This was of no value for the money.  Due to the suspicious product, I threw it directly in the trash.  This is not a safe product."
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,6-Jan-21,Colleen Anne Peck,5,,I am a RN I chose to use trusted brands that hospitals & Doctor's use. It has a pleasant scent & is moisturizing & convenient to refill purse sizes.
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,17-Jan-21,Chinadiggy,5,One,Essential
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,9-Apr-21,ELIZABETH HERRERA,1,,Watered down!!!! After reading more positive than negative reviews I decided to get this. Arrived this morning and this is totally watered down I cant believe that this is an original
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,13-Oct-20,yu,3,,I'm a little concerned if this is actual hand sanitizer by Germ X in the bottles. None of the bottles were sealed. Some had more liquid than others. And one was spilling in the box? I'm pretty sure there should have been a seal on top of the bottles under the cap and I don't feel so safe using it.
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,22-Feb-21,fsfshake,1,One,This stuff smells like wet laundry that’s been left in the washer too long.
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,20-Dec-20,Amazon Customer,5,,Bought those for my daughter. She was having a reaction to the hand sanitizers at her job. This kind didn't bother her.
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,16-Jul-20,Dennis,1,One,"I was super excited to get this package and tried it out and immediately noticed it has a different smell than my bottle pre-coronavirus. The older original formula almost has a sweeter smell and isn't harsh whatsoever, this new sanitizer is 62% ethyl alcohol instead of 63% (the older version) and it smells very harsh just like a cheap hand sanitizer would. When I say older version I mean a bottle I bought earlier this year, so this is a recent change"
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,13-Aug-20,Lilah,2,One,I do know if this the real thing. Received my package of 4 and it’s really watery has a very strong scent. Very different from The bottle of germ x I purchased from the supermarket  which has more of gel like consistency.
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,19-Oct-20,Amazon Customer,4,,"Packaging was terrible. One bottle opened and spilled everywhere! I lost almost a quarter of it. This stuff is basically liquid gold, so losing that much hurts. The box was soaked through one one side. The bottles were also all dented. The germ-x itself is fine. It does have a pretty strong smell, but not as bad as some generic ones I’ve tried. I really just think the shipping could have been a lot better."
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,17-Dec-20,Robert,2,One,"Knock off brand put into Germ-X bottles, horrible scent"
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,30-Oct-20,Bethany A.,1,One,All bottle caps were unscrewed slightly and labels were askew and wrinkled. Product had leaked onto box and congealed like you would expect soap to do; did not act like hand sanitizer. Smelled VERY different from the same product we had bought from Walgreen's and just ran out of. Do not buy.
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,29-Nov-20,Rosa Lee Ryan,5,,"Good product, not available in stores, so I ordered online. Thanks for making this product available!!!  Great alcohol content."
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,13-Sep-20,MCC,1,One,None were sealed. Very watery compared to GermX purchased in stores before the pandemic hit. Better to go and purchase wal-mart equate sanitizer. Save yourselves the disappointment.
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,20-Oct-20,BBQ Luvr,5,,Great value for the price.  Got tired of no name sanitizer that made my hands dry and a bit itchy. The scent is nice and this brand doesn’t make my hands itch.
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,4-Nov-20,Laura key,4,,I've always loved germX but this new formula has a higher than usual smell of alcohol and dries your hands more than usual.
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,4-Apr-21,willson,5,,Glad I purchased this. I like the idea of just refilling my hand sanitizers. This are enough bottles to last a while.
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,17-Jun-20,Old Man,5,,These are next to impossible to find in any local stores. I have been using germ-x for years and have always been happy with this product
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,4-Oct-20,Andrew P.,3,,"When I was given my package, everything was leaking. I believe there were bags that were wrapped around the hand sanitizer bottles but they were squirting out of the cardboard box as well. Not even pleasing and the scent of the hand sanitizer was mediocre. Not the best but it was expected for the price."
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,22-Jun-20,Carolina Camacho,1,One,"This is a fake product. I don’t even know what this is. The bottles were not sealed properly. In the picture it shows the bottles with white caps and mine were delivered with light blue caps. Scammers, save your money. Wished I had seen the reviews before buying this fake product."
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,11-Jul-20,Amazon Customer,2,,"This was not a true Germ-X product.  I compared the knock off with a genuine one that I had previously.  The knock off does not smell nearly as nice, the gel is of a thinner consistency, and the label which adheres to the bottle is puckered.  That being said, the price was extremely good and I can smell the alcohol, so I do think that is disinfecting.  I just don’t like the fact that the fake seller tried to portray this as a true Germ-X brand."
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,12-Oct-20,Chinese guy,2,,The product arrived damaged with cracked lids and spill all over the place. I can only savage w bottles of the 4 purchased. Please be advised
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,13-Jun-20,Mommyof6,5,One,Arrived with no leakage. They are huge. I purchased pumps separately.
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,16-Nov-20,Miz. Coco,1,,The scent smells nothing like it used to and it would have been nice to receive bottles that were actually full. From now on I'll order from Target or Walmart.
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,14-Sep-20,Number33,5,,Essential for getting through the day at the office. So happy to have found this. Definitely needed this product.
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,25-Aug-20,AZ-K,1,,"Was hoping for unscented; can't stand the smell that doesn't seem to come off with multiple hand washing, unfortunately"
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,23-Mar-21,deena chamberlin,2,One,"I always loved the original GermX smell, this is not the same. I have a sensitive nose and this stinks! My family said it’s not too awful but it is sticky. I won’t use it or order it again!"
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,1-Nov-20,Amazon Customer,4,,"I just got my delivery and this product does seem like GermX, but the bottles are not filled evenly. When name brand products do not have a consistent amount of product in the bottles it makes the buyer question authenticity. Is this a real product? I think so... but the inconsistency in the product makes me wonder."
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,6-Sep-20,Emily Davis,3,,"This is clearly real germ-x (the smell is so distinct and nice), but I am extremely frustrated by the state of the sanitizer in the box. As others have said, the product arrived in a sealed box from the manufacturer that was then packaged into an Amazon box, but all bottles arrived leaking or completely opened. As a result, all bottles were about 3/4 full. I am still appreciative of the price point, but this was a giant mess."
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,6-Sep-20,slone taliaferro,5,,Love the product!! Thankful it was available but packaging was bad! Had to be rewrapped. Tops of all 4 bottles crushed and had leaked out not huge amount but enough to ruin the box and mess up the bottles. They whipped up ok but will remain crushed on top.
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,24-Aug-20,Gary G,4,,"It's 2020, and when shipping liquid, especially with the twisted cap, don't you think you'd have anti-leak tape on the bottle caps? Two bottles caps were loose and leaked all over the place. I can smell it before opening the box. No surprise!"
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,18-Jun-20,Bhavik Patel,3,2,"The formulation of recent order I got from Amazon is not the same as what I used to get prior to COVID.  The new formula is lot more watery and doesn't smell that good.  I guess in their attempt to pump out more product, they have compromised the quality.  Wish they had branded it differently  to avoid confusion with Germ-X brand."
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,25-Sep-20,Amazon Customer,1,2,This is watery and makes your hands sticky. This is not the real germ x. I’m totally disappointed.
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,11-Jul-20,W-OR,2,,I don’t understand why it smells different and it looks like it’s watered down. I don’t remember this product having these issues. But I guess the value for this was fair and hand sanitizer is hand sanitizer so if it does the job meanwhile you get home to wash your hands I guess I can’t complain. But I just don’t understand why it smells kinda funky?!
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,19-Oct-20,Zaylen Ma,2,One,"Found bottles are not sealed,  crushed, leaked when open the box.  Top and parts of bottom of box were wet. Also, this sanitizer is much more ""runny"" and not as thick as the sanitizer that I used to and expected. Not sure if I trust this product."
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,23-Feb-21,Cookie,5,,Haven’t used it yet but my daughter has & has some at hone & says it’s excellent & so that’s why I purchase it.
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,7-Sep-20,Ranjith,1,One,I would not recommend this as the sanitizer is like water. It’s not original hand sanitizer. I would like to return this. Waste of money.
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,13-Aug-20,Anna,4,,"Package arrived on time, no damages. I compared it to the real thing I purchased from my local Walgreens seems legit to me."
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,29-Nov-20,Amazon Customer,1,,"""They have to have be at least 60% ethanol or 70% isopropanol, according to the Centers for Disease Control and Prevention. """
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,7-Apr-21,Ryan,5,,Item arrived 100% as described... Scent is attractive a the gel is more runny than thick when dispensed...
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,17-Aug-20,Amazon Customer,5,One,All arrived with lid secure.  Perfect size when I travel again.
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,20-Jul-20,Kendra Harris,1,,Won't be ordering this particular hand sanitizer anymore. Nothing about it is authentic anymore. Since the pandemic the quality of this brand sucks. The smell is unbearable. Please fix this issue vendor?
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,29-Jun-20,sara,5,,"They came in good condition no damage, but they are rather watery. Not sure if that's the new thing but still good for the price."
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,2-Aug-20,eileen s,3,One,Smells horrible
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,26-May-20,Nick Mal,4,,Great product. Packaging and shipment need to be better. Bottles were open and some of the sanitizer leaked out of the bottles. The caps were not on tight.
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,11-Nov-20,Carrie,5,One,Great product
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,1-Jun-20,Amazon Customer,5,,"Got my order a day before scheduled. They were four big bottles 32 oz. since they don’t have a great seal It leaked a little every where. It came in a big carton box and another smaller carton box. But I can’t complain too much it leaked a little and for the price , it’s a great deal. I had bought one bottle at Cvs for $11. And you can only buy one if you’re lucky to find one this size. 👍❤️"
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,5-Jun-20,Regine,5,,"Wish they had the pump, but love this for work! I had a nearly empty 32 oz hand sanitizer bottle from target with a pump so I just screwed that on. Same great germ x quality."
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,26-May-20,Troy G.,5,,These bottles of hand sanitizer are a great size.  I am so glad that it was available when I searched it. Hand sanitizer is so hard to find so when I found this I felt like I hit the jackpot!!!
